,time,open,high,low,close,volume
57,2024-03-28,535.6,541.83,534.86,538.3,62049100
58,2024-03-29,538.48,540.87,533.82,533.82,56484400
59,2024-04-01,533.51,538.71,528.85,535.69,72218900
60,2024-04-02,532.59,550.57,530.34,550.57,95660300
61,2024-04-03,550.97,556.34,542.63,544.26,96665600
62,2024-04-04,542.27,546.27,536.69,539.14,71318200
63,2024-04-05,538.74,542.8,530.46,530.46,92617600
64,2024-04-08,529.22,532.46,524.45,524.45,55734400
65,2024-04-09,523.49,533.93,523.09,533.93,51120200
66,2024-04-10,533.53,536.44,526.05,526.18,40464400
67,2024-04-11,524.01,530.33,519.25,528.98,56380100
68,2024-04-12,528.98,537.51,527.13,537.51,56350500
69,2024-04-15,537.55,541.11,494.92,494.92,126523700
70,2024-04-16,494.92,497.78,480.09,496.19,100090200
71,2024-04-17,496.19,499.23,484.82,484.87,56978200
72,2024-04-19,478.98,485.18,462.03,467.39,102460100
73,2024-04-22,469.79,484.66,467.88,481.21,56506800
74,2024-04-23,476.34,481.89,464.43,471.55,48921600
75,2024-04-24,469.27,490.97,458.18,489.22,59598900
76,2024-04-25,489.6,489.6,481.74,487.77,39073200
77,2024-04-26,485.82,489.64,481.98,485.92,43209400
78,2024-05-02,485.66,488.63,482.44,488.22,32019600
79,2024-05-03,487.89,494.1,487.23,490.71,37287400
80,2024-05-06,490.71,504.19,490.71,503.88,60377400
81,2024-05-07,503.88,505.94,500.5,505.54,39667600
82,2024-05-08,497.32,512.67,497.3,510.49,77454100
83,2024-05-09,510.55,516.96,508.53,510.15,49852900
84,2024-05-10,510.93,515.4,504.58,515.06,55330100
85,2024-05-13,515.06,518.69,510.71,516.36,49708800
86,2024-05-14,516.36,520.56,515.17,518.0,44142000
87,2024-05-15,518.0,527.13,517.38,524.4,77220500
88,2024-05-16,524.78,531.94,524.78,530.15,72287700
89,2024-05-17,530.15,533.64,529.43,533.02,60059000
90,2024-05-20,536.05,540.1,532.84,533.62,59549700
91,2024-05-21,528.58,536.21,517.68,536.21,69164600
92,2024-05-22,528.77,546.16,528.19,544.36,89083500
93,2024-05-23,544.94,552.15,541.04,552.15,66804900
94,2024-05-24,551.66,553.37,524.35,534.13,98090200
95,2024-05-27,527.09,537.19,527.09,536.05,37674800
96,2024-05-28,536.05,544.18,529.71,543.25,47839700
97,2024-05-29,542.08,546.77,536.09,538.47,49700800
98,2024-05-30,536.88,541.09,521.29,539.2,83365500
99,2024-05-31,538.67,540.82,534.45,537.07,38553000
100,2024-06-03,536.01,543.25,536.01,542.5,51658200
101,2024-06-04,542.24,546.21,540.7,541.76,44887000
102,2024-06-05,541.72,547.51,540.93,541.59,52074300
103,2024-06-06,539.47,545.69,537.67,540.72,36296600
104,2024-06-07,540.72,545.89,540.72,543.32,35985100
105,2024-06-10,538.8,548.87,537.3,545.72,53410500
106,2024-06-11,545.72,550.49,540.98,548.52,59207400
107,2024-06-12,543.83,554.65,542.21,554.65,49712100
108,2024-06-13,547.26,558.46,546.99,555.98,48574100
109,2024-06-14,555.99,559.28,540.53,540.53,65731700
110,2024-06-17,540.46,545.64,536.47,538.22,45608500
111,2024-06-18,531.18,543.55,531.18,541.9,31261900
112,2024-06-19,541.67,543.93,536.43,539.81,36889900
113,2024-06-20,539.02,543.14,532.98,538.46,42429600
114,2024-06-21,538.07,541.22,535.69,537.05,35785800
115,2024-06-24,530.01,539.33,514.42,520.27,76622300
116,2024-06-25,518.45,523.71,508.35,523.71,26920300
117,2024-06-26,520.34,524.35,513.42,521.19,30706400
118,2024-06-27,518.06,523.91,513.89,523.74,30977700
119,2024-06-28,516.11,524.67,512.94,515.71,42650700
120,2024-07-01,514.67,519.89,508.82,519.42,28578000
121,2024-07-02,517.85,527.22,516.67,526.83,23166700
122,2024-07-03,525.59,530.07,513.22,528.56,29710800
123,2024-07-04,528.52,532.38,526.59,529.72,28557400
124,2024-07-05,530.37,531.65,525.1,531.65,36737000
125,2024-07-08,531.13,536.6,531.13,535.05,39015600
126,2024-07-09,534.53,544.04,533.75,543.51,46940000
127,2024-07-10,538.13,545.68,537.23,539.89,35659600
128,2024-07-11,532.27,547.43,532.27,542.93,46878400
129,2024-07-12,543.38,545.4,538.52,541.26,27705100
130,2024-07-15,537.61,544.88,533.34,542.23,34068300
131,2024-07-16,538.84,547.48,527.12,541.18,34277700
132,2024-07-17,541.18,546.27,520.07,528.94,60825500
133,2024-07-18,528.94,535.34,522.67,535.34,30164200
134,2024-07-19,535.34,536.64,526.43,530.62,41057500
135,2024-07-22,530.36,531.05,515.3,523.88,55060300
136,2024-07-23,522.84,525.44,511.08,511.57,33909200
137,2024-07-24,510.67,516.31,500.98,515.81,40444400
138,2024-07-25,516.08,516.08,507.59,513.63,23003300
139,2024-07-26,510.35,518.05,509.05,517.65,19925100
140,2024-07-29,517.65,523.77,517.55,519.94,28017200
141,2024-07-30,518.85,521.52,510.73,514.87,29477000
142,2024-07-31,514.66,518.79,510.16,512.9,28717700
143,2024-08-01,512.27,515.18,488.57,492.79,67792000
144,2024-08-02,490.89,500.54,482.7,499.99,35925900
145,2024-08-05,499.99,499.99,467.88,474.2,55483800
146,2024-08-06,474.2,486.96,469.32,486.26,38174900
147,2024-08-07,484.07,488.79,480.43,488.7,24737000
148,2024-08-08,482.52,494.22,480.84,486.32,37258000
149,2024-08-09,485.52,494.87,484.42,494.8,36314300
150,2024-08-12,489.1,501.28,489.1,501.28,27723900
151,2024-08-13,500.22,502.98,494.57,500.25,29797500
152,2024-08-14,495.51,503.96,491.82,498.88,28347900
153,2024-08-15,498.88,499.32,490.78,493.53,20151000
154,2024-08-16,487.6,517.75,485.36,517.3,64623900
155,2024-08-19,516.13,522.49,510.93,519.55,35597400
156,2024-08-20,518.75,526.54,510.18,524.11,46274300
157,2024-08-21,520.14,527.83,520.01,527.83,41766400
158,2024-08-22,523.59,529.51,516.02,527.11,35161900
159,2024-08-23,534.68,534.68,520.39,531.52,39027300
160,2024-08-26,532.47,537.54,526.37,526.37,34923500
161,2024-08-27,522.13,527.91,513.24,526.56,25879000
162,2024-08-28,520.31,527.88,517.05,524.85,36357800
163,2024-08-29,523.52,526.36,509.63,523.7,17824200
164,2024-08-30,522.11,525.01,519.99,523.0,34420400
165,2024-09-04,523.0,523.0,514.1,518.11,33728000
166,2024-09-05,516.79,520.83,509.85,513.75,27925900
167,2024-09-06,512.42,513.55,502.07,511.9,27768800
168,2024-09-09,511.2,512.29,504.63,507.85,39838200
169,2024-09-10,503.87,511.49,496.78,502.14,37202000
170,2024-09-11,501.76,503.73,496.22,502.02,24922300
171,2024-09-12,500.6,506.4,493.35,502.68,19059500
172,2024-09-13,498.71,505.02,489.15,504.13,21945300
173,2024-09-16,498.93,505.01,494.31,498.07,21626600
174,2024-09-17,492.86,504.89,490.08,504.42,26365000
175,2024-09-18,503.95,510.02,494.12,506.51,32026200
176,2024-09-19,498.97,509.94,491.88,509.85,26853300
177,2024-09-20,510.33,516.69,509.39,512.78,37518400
178,2024-09-23,512.3,514.09,507.85,509.76,23527700
179,2024-09-24,510.24,513.76,508.01,513.76,22744000
180,2024-09-25,506.66,521.8,502.93,518.8,48939400
181,2024-09-26,517.24,521.6,511.56,518.53,34514800
182,2024-09-27,518.53,521.4,514.61,515.63,42192400
183,2024-09-30,515.63,516.81,512.12,513.48,32867900
184,2024-10-01,512.95,521.37,512.15,515.9,52422200
185,2024-10-02,515.37,516.66,510.97,513.58,35858500
186,2024-10-03,513.58,515.79,505.32,509.62,45878000
187,2024-10-04,509.66,511.05,506.93,507.0,31812400
188,2024-10-07,500.6,511.35,499.28,508.21,28635800
189,2024-10-08,504.48,510.48,496.47,504.04,46659100
190,2024-10-09,504.04,506.66,501.72,505.56,29274300
191,2024-10-10,502.87,508.5,495.28,503.26,26092000
192,2024-10-11,503.26,504.88,501.17,503.14,21614600
193,2024-10-14,502.57,506.92,501.03,501.66,23793800
194,2024-10-15,501.66,503.26,494.59,495.7,34417800
195,2024-10-16,495.17,497.75,491.67,494.21,19431600
196,2024-10-17,488.12,500.93,486.63,500.93,35540300
197,2024-10-18,493.84,503.25,487.75,498.32,19404600
198,2024-10-21,495.14,498.51,489.94,492.99,26467400
199,2024-10-22,492.2,493.62,483.79,487.21,35284400
200,2024-10-23,485.89,489.36,484.34,488.36,24028000
201,2024-10-24,484.39,490.05,477.85,481.39,22858800
202,2024-10-25,481.13,484.57,480.41,482.71,23576700
203,2024-10-28,479.87,484.31,474.8,482.9,22044300
204,2024-10-29,482.9,487.32,481.48,484.6,19844700
205,2024-10-30,483.1,488.31,480.62,486.1,20403000
206,2024-10-31,486.58,487.81,480.9,487.33,19736000
207,2024-11-01,487.28,487.47,481.56,484.43,19550300
208,2024-11-04,484.1,484.49,478.4,481.96,21182800
209,2024-11-05,481.58,483.84,481.14,482.05,14178700
210,2024-11-06,477.0,491.74,477.0,491.27,28623600
211,2024-11-07,487.54,494.4,487.54,489.98,23665300
212,2024-11-08,489.81,492.17,486.22,488.57,22709600
213,2024-11-11,488.1,489.75,483.64,487.57,29333200
214,2024-11-12,487.13,491.59,484.4,486.55,23094400
215,2024-11-13,485.54,485.57,479.34,484.65,27174900
216,2024-11-14,484.18,485.79,476.19,476.6,28136000
217,2024-11-15,471.6,477.23,466.58,469.62,39095700
218,2024-11-18,464.58,472.2,459.89,470.0,29680200
219,2024-11-19,469.49,471.23,461.57,461.57,19527500
220,2024-11-20,459.38,472.53,448.72,467.33,31837300
221,2024-11-21,465.93,470.95,460.28,469.81,13899200
222,2024-11-22,469.34,470.82,465.95,467.97,22729900
223,2024-11-25,466.63,472.44,463.06,471.74,19194100
224,2024-11-26,471.23,477.92,467.68,475.8,25258000
225,2024-11-27,474.73,476.77,460.07,474.27,16055300
226,2024-11-28,467.71,479.34,467.71,475.6,16716300
227,2024-11-29,473.97,479.79,473.97,479.79,25672900
228,2024-12-02,484.32,485.03,479.21,481.92,19531400
229,2024-12-03,482.24,486.0,480.21,482.13,21782300
230,2024-12-04,481.85,483.52,476.87,477.8,27487000
231,2024-12-05,473.85,492.81,472.65,492.81,55083700
232,2024-12-06,493.32,496.26,488.72,490.43,38110000
233,2024-12-09,489.92,493.07,488.56,488.8,27178500
234,2024-12-10,488.16,492.36,486.93,489.43,23379800
235,2024-12-11,487.55,490.28,483.56,485.48,27576900
236,2024-12-12,484.63,487.61,479.91,484.74,26104100
237,2024-12-13,484.45,485.1,478.79,480.47,19938200
238,2024-12-16,479.76,482.43,477.43,480.59,16335800
239,2024-12-17,480.59,482.46,478.5,479.93,15815900
240,2024-12-18,478.42,483.82,476.67,483.34,22758500
241,2024-12-19,483.7,483.74,476.6,483.71,37671700
242,2024-12-20,483.43,485.0,480.59,480.71,23761900
243,2024-12-23,477.89,484.62,477.65,482.72,22866500
244,2024-12-24,481.03,483.7,474.08,481.5,29113100
245,2024-12-25,477.83,489.16,468.99,485.3,33379800
246,2024-12-26,485.01,488.19,481.51,485.74,17813300
247,2024-12-27,486.31,488.25,481.91,484.1,23277200
248,2024-12-30,482.97,484.66,478.67,480.53,16699700
249,2024-12-31,480.03,481.25,476.73,478.05,17369700
250,2025-01-02,477.2,480.34,469.51,479.29,13460300
251,2025-01-03,478.16,480.7,468.5,474.04,26400600
252,2025-01-06,471.5,475.48,463.92,465.65,31865000
253,2025-01-07,464.52,468.14,456.05,457.15,26037500
254,2025-01-08,457.15,461.51,451.74,460.66,19636500
255,2025-01-09,455.67,462.79,447.2,459.34,13759400
256,2025-01-10,458.33,461.09,449.79,450.98,26977700
257,2025-01-13,446.94,452.44,445.43,451.93,25441000
258,2025-01-14,451.43,454.45,447.46,448.07,15378100
259,2025-01-15,444.97,453.85,439.42,452.45,24978700
260,2025-01-16,449.91,460.57,435.42,456.04,23739500
261,2025-01-17,455.53,462.19,449.7,462.19,23427500
262,2025-01-20,461.26,464.27,454.13,460.25,21118300
263,2025-01-21,453.48,464.47,443.84,461.8,28319700
264,2025-01-22,461.8,464.47,456.71,459.01,21967000
265,2025-01-23,456.47,464.31,455.89,464.29,22274700
266,2025-01-24,460.8,465.35,451.38,463.85,17769700
267,2025-02-03,462.78,466.19,460.37,464.1,28267500
268,2025-02-04,463.19,473.8,447.81,473.48,40991100
269,2025-02-05,470.73,479.41,458.66,476.81,31997000
270,2025-02-06,470.14,480.45,466.17,476.34,25344200
271,2025-02-07,476.04,479.13,474.58,475.88,32555700
272,2025-02-10,474.66,475.92,469.81,469.89,34955900
273,2025-02-11,468.97,472.13,465.68,471.84,22650500
274,2025-02-12,468.17,474.44,459.44,471.73,21106700
275,2025-02-13,468.07,473.17,463.96,471.89,19644600
276,2025-02-14,468.22,482.28,468.22,479.18,41703900
277,2025-02-17,478.88,487.71,477.25,484.56,41073600
278,2025-02-18,483.65,496.27,482.72,492.67,46779700
279,2025-02-19,488.63,499.4,485.99,498.85,44835800
280,2025-02-20,494.58,504.21,494.58,499.31,35205000
281,2025-02-21,498.7,502.43,495.2,498.11,32579600
282,2025-02-24,490.92,502.49,489.96,502.33,34126600
283,2025-02-25,495.65,507.29,487.65,502.33,45357800
284,2025-02-26,501.81,507.03,500.31,503.04,37329200
285,2025-02-27,503.55,505.86,496.79,504.82,38169200
286,2025-02-28,503.59,509.17,501.71,503.71,35768200
287,2025-03-03,503.2,504.71,500.04,500.9,52623100
288,2025-03-04,499.38,503.09,494.37,498.62,32997900
289,2025-03-05,494.65,502.03,491.15,492.66,29994500
290,2025-03-06,492.04,500.27,490.25,500.27,49368700
291,2025-03-07,496.3,505.57,496.3,502.01,47378500
292,2025-03-10,502.06,506.56,500.27,502.04,34515200
293,2025-03-11,500.09,503.98,492.9,503.98,37106300
294,2025-03-12,503.98,506.25,500.96,504.13,47754200
295,2025-03-13,496.43,505.48,493.28,496.38,39284500
296,2025-03-14,494.1,499.83,487.46,495.07,46379200
297,2025-03-17,495.68,500.8,493.12,500.53,35343200
298,2025-03-18,499.61,504.48,498.35,498.44,29639500
299,2025-03-19,497.52,499.04,487.84,495.91,26294700
300,2025-03-20,495.75,503.9,494.49,501.72,39612700
301,2025-03-21,494.53,505.76,490.87,500.98,21136000
302,2025-03-24,500.81,502.7,494.76,500.03,29524000
303,2025-03-25,496.47,503.13,482.58,499.63,28446400
304,2025-03-26,498.41,501.78,491.8,493.63,30947300
305,2025-03-27,492.72,495.66,491.18,491.91,26380100
306,2025-03-28,491.28,493.82,485.78,488.52,31253100
307,2025-03-31,488.14,488.95,482.41,482.74,31796600
308,2025-04-01,482.5,487.9,474.36,487.9,26453500
309,2025-04-02,487.42,490.97,486.19,486.81,25064700
310,2025-04-03,484.36,484.36,441.34,443.43,90718600
311,2025-04-04,442.47,443.43,406.71,432.55,80801400
312,2025-04-08,431.6,431.6,391.36,392.24,55222500
313,2025-04-09,391.9,391.9,361.11,368.63,85779100
314,2025-04-10,368.04,403.88,366.48,403.75,16103000
315,2025-04-11,405.57,430.45,400.55,417.57,95201100
316,2025-04-14,413.76,427.94,413.34,424.76,62149300
317,2025-04-15,424.6,424.93,408.15,412.58,47060600
318,2025-04-16,409.4,417.21,405.26,411.28,37351000
319,2025-04-17,411.07,414.92,405.72,414.92,37957600
320,2025-04-18,414.61,429.68,410.94,422.72,65130700
321,2025-04-21,416.05,426.79,415.11,420.99,42014300
322,2025-04-22,419.1,420.6,386.26,409.23,87310100
323,2025-04-23,405.08,421.27,400.23,416.48,37006700
324,2025-04-24,415.05,420.45,412.46,414.97,41498700
325,2025-04-25,412.13,418.03,411.98,413.4,29130300
326,2025-04-28,413.4,415.04,411.54,413.27,24451100
327,2025-04-29,413.27,414.54,410.96,412.28,21558800
328,2025-05-05,414.55,417.94,411.45,417.38,26204570
